datetime,TEMP,TEMP long_name,TEMP Unit,DOX1,DOX1 long_name,DOX1 Unit,PSAL,PSAL long_name,PSAL Unit,PHOS,PHOS long_name,PHOS Unit,PHOW,PHOW long_name,PHOW Unit,NTRA,NTRA long_name,NTRA Unit,DOXY,DOXY long_name,DOXY Unit,SLCA,SLCA long_name,SLCA Unit,CPHL,CPHL long_name,CPHL Unit,DOX2,DOX2 long_name,DOX2 Unit,SLCW,SLCW long_name,SLCW Unit,CHLT,CHLT long_name,CHLT Unit,FLU2,FLU2 long_name,FLU2 Unit,NTAW,NTAW long_name,NTAW Unit,NTRI,NTRI long_name,NTRI Unit,NTIW,NTIW long_name,NTIW Unit,NTRZ,NTRZ long_name,NTRZ Unit,AMON,AMON long_name,AMON Unit,NODW,NODW long_name,NODW Unit,PHPH,PHPH long_name,PHPH Unit,WSPD,WSPD long_name,WSPD Unit,WDIR,WDIR long_name,WDIR Unit,DRYT,DRYT long_name,DRYT Unit,PRRT,PRRT long_name,PRRT Unit,PRRD,PRRD long_name,PRRD Unit,platform_code,PRES,DEPTH,LONGITUDE,LATITUDE,dataset_id
2021-12-14 22:46:00,22.137,Sea temperature,degrees_C,,,,35.5468,Practical salinity,0.001,,,,,,,,,,,,,,,,0.2617,Chlorophyll-a,mg m-3,190.961,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,92.4,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,22.135,Sea temperature,degrees_C,,,,35.547,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,92.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,22.103,Sea temperature,degrees_C,,,,35.555,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4612,Chlorophyll-a,mg m-3,189.552,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,93.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,22.034,Sea temperature,degrees_C,,,,35.573,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,94.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,22.032,Sea temperature,degrees_C,,,,35.5735,Practical salinity,0.001,,,,,,,,,,,,,,,,0.6245,Chlorophyll-a,mg m-3,188.528,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,94.6,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,22.016,Sea temperature,degrees_C,,,,35.578,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,95.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,22.008,Sea temperature,degrees_C,,,,35.5804,Practical salinity,0.001,,,,,,,,,,,,,,,,0.6696,Chlorophyll-a,mg m-3,187.617,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,95.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.99,Sea temperature,degrees_C,,,,35.586,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,96.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.984,Sea temperature,degrees_C,,,,35.5868,Practical salinity,0.001,,,,,,,,,,,,,,,,0.7446,Chlorophyll-a,mg m-3,186.917,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,96.9,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.974,Sea temperature,degrees_C,,,,35.588,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,97.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.969,Sea temperature,degrees_C,,,,35.5896,Practical salinity,0.001,,,,,,,,,,,,,,,,0.7718,Chlorophyll-a,mg m-3,186.187,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,98.1,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.964,Sea temperature,degrees_C,,,,35.591,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,98.6,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.95,Sea temperature,degrees_C,,,,35.5957,Practical salinity,0.001,,,,,,,,,,,,,,,,0.7622,Chlorophyll-a,mg m-3,185.771,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,99.2,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.943,Sea temperature,degrees_C,,,,35.598,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,99.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.907,Sea temperature,degrees_C,,,,35.6061,Practical salinity,0.001,,,,,,,,,,,,,,,,0.6988,Chlorophyll-a,mg m-3,186.074,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,100.4,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.903,Sea temperature,degrees_C,,,,35.607,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,100.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.85,Sea temperature,degrees_C,,,,35.612,Practical salinity,0.001,,,,,,,,,,,,,,,,0.6504,Chlorophyll-a,mg m-3,186.362,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,101.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.809,Sea temperature,degrees_C,,,,35.611,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,102.4,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.805,Sea temperature,degrees_C,,,,35.6105,Practical salinity,0.001,,,,,,,,,,,,,,,,0.6375,Chlorophyll-a,mg m-3,186.367,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,102.7,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.796,Sea temperature,degrees_C,,,,35.609,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,103.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.792,Sea temperature,degrees_C,,,,35.609,Practical salinity,0.001,,,,,,,,,,,,,,,,0.6266,Chlorophyll-a,mg m-3,186.285,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,103.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.784,Sea temperature,degrees_C,,,,35.609,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,104.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.781,Sea temperature,degrees_C,,,,35.609,Practical salinity,0.001,,,,,,,,,,,,,,,,0.6066,Chlorophyll-a,mg m-3,186.09,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,105.0,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.778,Sea temperature,degrees_C,,,,35.609,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,105.4,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.773,Sea temperature,degrees_C,,,,35.609,Practical salinity,0.001,,,,,,,,,,,,,,,,0.5858,Chlorophyll-a,mg m-3,185.819,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,106.1,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.77,Sea temperature,degrees_C,,,,35.609,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,106.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.759,Sea temperature,degrees_C,,,,35.6104,Practical salinity,0.001,,,,,,,,,,,,,,,,0.5727,Chlorophyll-a,mg m-3,185.466,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,107.2,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.755,Sea temperature,degrees_C,,,,35.611,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,107.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.745,Sea temperature,degrees_C,,,,35.6126,Practical salinity,0.001,,,,,,,,,,,,,,,,0.5654,Chlorophyll-a,mg m-3,185.221,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,108.3,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.743,Sea temperature,degrees_C,,,,35.613,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,108.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.73,Sea temperature,degrees_C,,,,35.6162,Practical salinity,0.001,,,,,,,,,,,,,,,,0.5731,Chlorophyll-a,mg m-3,184.944,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,109.3,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.727,Sea temperature,degrees_C,,,,35.617,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,109.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.715,Sea temperature,degrees_C,,,,35.619,Practical salinity,0.001,,,,,,,,,,,,,,,,0.5375,Chlorophyll-a,mg m-3,184.632,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,110.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.696,Sea temperature,degrees_C,,,,35.624,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,111.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.694,Sea temperature,degrees_C,,,,35.624,Practical salinity,0.001,,,,,,,,,,,,,,,,0.528,Chlorophyll-a,mg m-3,184.274,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,111.6,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.677,Sea temperature,degrees_C,,,,35.624,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,112.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.671,Sea temperature,degrees_C,,,,35.625,Practical salinity,0.001,,,,,,,,,,,,,,,,0.5271,Chlorophyll-a,mg m-3,183.762,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,112.7,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.647,Sea temperature,degrees_C,,,,35.629,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,113.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.643,Sea temperature,degrees_C,,,,35.6294,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4904,Chlorophyll-a,mg m-3,183.429,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,113.7,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.628,Sea temperature,degrees_C,,,,35.631,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,114.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.624,Sea temperature,degrees_C,,,,35.6313,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4605,Chlorophyll-a,mg m-3,183.19,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,114.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.616,Sea temperature,degrees_C,,,,35.632,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,115.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.61,Sea temperature,degrees_C,,,,35.6329,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4482,Chlorophyll-a,mg m-3,183.052,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,115.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.597,Sea temperature,degrees_C,,,,35.635,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,116.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.587,Sea temperature,degrees_C,,,,35.6359,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4424,Chlorophyll-a,mg m-3,182.969,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,116.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.562,Sea temperature,degrees_C,,,,35.638,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,117.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.555,Sea temperature,degrees_C,,,,35.639,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4417,Chlorophyll-a,mg m-3,182.801,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,117.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.54,Sea temperature,degrees_C,,,,35.641,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,118.4,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.528,Sea temperature,degrees_C,,,,35.6433,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4161,Chlorophyll-a,mg m-3,182.845,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,118.9,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.514,Sea temperature,degrees_C,,,,35.646,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,119.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.506,Sea temperature,degrees_C,,,,35.6468,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4139,Chlorophyll-a,mg m-3,182.925,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,119.9,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.494,Sea temperature,degrees_C,,,,35.648,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,120.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.492,Sea temperature,degrees_C,,,,35.6484,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4088,Chlorophyll-a,mg m-3,182.905,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,120.9,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.488,Sea temperature,degrees_C,,,,35.649,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,121.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.484,Sea temperature,degrees_C,,,,35.6494,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4088,Chlorophyll-a,mg m-3,182.891,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,121.9,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.479,Sea temperature,degrees_C,,,,35.65,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,122.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.477,Sea temperature,degrees_C,,,,35.65,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4088,Chlorophyll-a,mg m-3,182.921,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,122.9,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.473,Sea temperature,degrees_C,,,,35.65,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,123.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.472,Sea temperature,degrees_C,,,,35.65,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4088,Chlorophyll-a,mg m-3,182.767,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,123.9,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.47,Sea temperature,degrees_C,,,,35.65,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,124.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.47,Sea temperature,degrees_C,,,,35.6496,Practical salinity,0.001,,,,,,,,,,,,,,,,0.4022,Chlorophyll-a,mg m-3,182.602,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,124.9,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.469,Sea temperature,degrees_C,,,,35.649,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,125.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.466,Sea temperature,degrees_C,,,,35.6487,Practical salinity,0.001,,,,,,,,,,,,,,,,0.3853,Chlorophyll-a,mg m-3,182.376,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,125.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.459,Sea temperature,degrees_C,,,,35.648,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,126.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.455,Sea temperature,degrees_C,,,,35.6485,Practical salinity,0.001,,,,,,,,,,,,,,,,0.3818,Chlorophyll-a,mg m-3,181.773,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,126.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.445,Sea temperature,degrees_C,,,,35.65,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,127.6,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.442,Sea temperature,degrees_C,,,,35.6504,Practical salinity,0.001,,,,,,,,,,,,,,,,0.3825,Chlorophyll-a,mg m-3,181.0,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,127.8,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.43,Sea temperature,degrees_C,,,,35.652,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,128.6,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.427,Sea temperature,degrees_C,,,,35.6521,Practical salinity,0.001,,,,,,,,,,,,,,,,0.3707,Chlorophyll-a,mg m-3,180.018,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,128.7,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.407,Sea temperature,degrees_C,,,,35.653,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,129.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.403,Sea temperature,degrees_C,,,,35.6536,Practical salinity,0.001,,,,,,,,,,,,,,,,0.3562,Chlorophyll-a,mg m-3,178.912,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,129.7,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.385,Sea temperature,degrees_C,,,,35.656,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,130.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.381,Sea temperature,degrees_C,,,,35.6571,Practical salinity,0.001,,,,,,,,,,,,,,,,0.3326,Chlorophyll-a,mg m-3,177.727,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,130.6,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.345,Sea temperature,degrees_C,,,,35.666,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,131.4,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.335,Sea temperature,degrees_C,,,,35.6673,Practical salinity,0.001,,,,,,,,,,,,,,,,0.3168,Chlorophyll-a,mg m-3,177.487,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,131.6,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.292,Sea temperature,degrees_C,,,,35.673,Practical salinity,0.001,,,,,,,,,,,,,,,,0.2985,Chlorophyll-a,mg m-3,177.212,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,132.5,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.202,Sea temperature,degrees_C,,,,35.6772,Practical salinity,0.001,,,,,,,,,,,,,,,,0.2681,Chlorophyll-a,mg m-3,176.672,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,133.42,,-179.69687,-22.59593,16735
2021-12-14 22:46:00,21.184,Sea temperature,degrees_C,,,,35.678,Practical salinity,0.001,,,,,,,,,,,,,,,,,Chlorophyll-a,mg m-3,,Dissolved oxygen,µmol kg-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6903025,133.6,,-179.69687,-22.59593,16735
